"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Spain","ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.36673049275204","7.9723561783976","8.30365360888558","7.71228856854201","8.81175933993521","8.1931597903261","8.89285036672404","8.55111556951094","10.5686127545785","11.3329121651617","12.1887969624684","13.0758457472537","13.4030631370601","13.3854050745402","13.2478876729355","12.4351873071661","12.6271673974381","13.3154237443095","13.9461351969023","13.7699079963076","14.3593638033134","16.3615840189913","17.0585707842789","19.1668444229071","21.4052734448062","20.9648523137106","18.2846381009534","17.8098881836858","17.3858076537009","16.6820374179764","15.8002473589132","15.8363413401505","16.2652184428755","17.7938566180114","20.408590200644","21.9318278301117","23.1184117772423","25.7537414414467","26.1832135469874","26.3972364869867","28.616170212766","27.8622156654201","26.4771356274223","25.4473086803274","25.1788906688955","24.6677828332434","24.8719709040114","25.7077350535294","25.3164908508589","22.6734207433933","25.5192957948443","28.9201073568194","30.6999802849545","32.2175348764201","32.7129945462604","32.940061000113","32.9466027489848","",
"Estonia","EST","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8496884399518","61.7945389722772","71.6074053647034","74.3811771304456","70.2322712544099","61.6361238077949","61.3459162142177","58.3192386281315","57.395627832979","61.5182283428432","65.9058939990884","63.4885392231032","63.1956987780916","66.7977432058297","60.8047113869508","75.0782302117066","86.5397252728219","85.9894385872615","84.3030815040284","82.5711959099688","78.6062812311112","78.9813617249699","",
"Ethiopia","ETH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6868531997337","13.7672981990263","12.484073558977","11.6416199095703","9.36331359735926","8.00801424967126","",
"European Union","EUU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.4140993922004","19.0548769326737","18.6992991299774","18.5855883061387","18.7345656932482","18.8848072658692","19.1215312438105","18.7863243988874","19.7898646550113","20.7302910290347","19.6642296730784","19.7264264479129","19.7188765898021","20.7540145417421","23.7452760188033","22.2495840845953","23.2949003982131","23.8143756738404","23.4715337944717","24.2256342913357","24.4329014754171","25.7251414827056","25.7726683099622","26.1382192623288","27.8746536382049","28.1184701557794","25.1951799845128","24.6195369943404","24.7015696867992","25.7703927144325","25.5258208971479","25.4813102590394","25.4569533565911","25.6417763488814","26.9945083722877","28.5746193474499","28.9372673723351","30.702840151914","30.8997831920108","31.0758668295796","34.3687111281175","34.3042851968424","33.5417976959177","32.8461191132721","34.2332683630566","35.5563883213953","37.6520772555929","38.2687351244049","38.8455521724214","34.6229972593741","38.3256060044302","41.0143135912941","42.204902055994","42.3141631028773","42.6678489900946","43.2157845934398","43.0202907872982","",
"Fragile and conflict affected situations","FCS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8976661347123","15.6628375669061","15.1933761365334","14.7145159016504","16.4878435155499","18.0848862977949","19.3367438913018","35.2282618980295","37.50736061498","38.1420754644563","37.046387024636","33.2198939005044","37.7795231185674","41.3661931852882","39.9384310842064","39.4314147591698","39.700712785834","38.593087477698","40.3599573031227","32.967548305763","35.5626825245675","35.7119353443003","30.2398301006265","28.8822729197328","28.7189214280725","25.3115272916801","23.5846637745991","",
"Finland","FIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.1097159608398","20.0095390169933","19.9202838835224","19.0730336089066","18.969808468418","19.0117305039287","18.6973418368438","18.5242368210111","21.3040894265704","22.7032684355149","23.8523447816625","22.5513427363596","23.6355806872824","23.5867284508131","25.6618413311753","22.1171810778112","23.5295545470567","26.8313671287548","27.8396427661616","29.5566242899138","30.7998337390891","31.2647661048984","28.8552683803787","28.6817325800377","29.46465288422","27.969460410054","25.6279885240676","24.9856090685008","23.8958230189958","23.0131853041464","22.1338314470937","21.2541109910076","25.5232640362042","31.3663292438308","34.0285122510136","35.7624091886846","36.3276504017245","37.8009355415485","37.4673954577927","37.6023258195914","42.0868773897153","39.7128159682076","39.0858391384391","37.2661955940859","38.5891959085546","40.2556163200253","43.1708899625755","43.9968057282511","45.0779769863353","36.2709842069503","38.6777124532336","39.1595426400297","39.4813632109233","38.8141911497113","37.2222276297731","36.4940554569569","36.0327751850324","",
"Fiji","FJI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","38.1165919282511","30.6781485468245","35.655737704918","51.0700389105058","55.9352517985611","46.3184931506849","43.4419381787803","44.5718654434251","47.3936899862826","49.5291902071563","48.3837330552659","49.7876356772062","45.8859548411787","45.2852363921855","49.1333333333333","42.9943024547826","37.7065137320836","43.917577905277","42.6516661919681","45.2710513963858","47.7787996565213","43.0221548949063","43.2318332884218","43.6088387665174","42.8291460832745","44.3600455753893","41.6638092631867","45.3180453180453","54.2957986898463","62.6696209667903","62.3434343434343","57.3114593535749","51.9176475698215","52.3775530438231","56.4211944319713","59.2912050236385","62.8480589022758","61.0399920611293","60.8044475498982","61.0226648890283","65.1585194806064","60.6738284945","61.4847155503697","59.8672011781665","53.8147614544393","53.1303512016823","49.9053182129422","49.0397495747428","57.1408074948564","49.5073191503521","57.8377591762458","62.841210791485","60.4753751291247","59.0572787950309","52.7331339735975","49.5983003429833","26.2258061242096","",
"France","FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.3962825606565","13.9191861789575","12.8329879563643","12.5957667651555","12.6368545647088","13.2292212463374","13.2884135319226","13.1449321780713","13.1742493206123","14.0116224489398","15.7982793482139","16.3152021720435","16.4831247533324","17.3947074791413","20.4873358371295","18.7052062204192","19.2102731784749","20.1031547679018","20.1058261590825","20.5790751821345","20.8448162114335","21.8115866969725","21.2493536887365","22.2736575083944","23.6624354609609","23.1431843673119","20.2173003983596","19.4316996326005","20.1960526938686","21.4830466604851","20.8119573749772","21.1683948402715","21.1492196358154","20.6101685469573","21.4618850334431","22.4059097102208","22.8224313912387","25.2426833387319","25.7957897401779","25.7198938472147","28.1734433984177","27.7941822923174","27.0397720822025","25.6108628235084","25.9090111997007","26.3688375363577","27.1758467614219","27.1283927901443","27.3862264198211","24.0716301094833","26.0432298330582","27.8034986917783","28.5218136314173","28.6080739163487","28.9091263819438","29.6725567769841","29.2606479464587","",
"Faroe Islands","FRO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2839789445269","46.657328409525","49.6681029463142","49.3445692883895","47.1240263630917","44.9004594180704","41.8673803151948","42.504816955684","41.8828951860703","42.1222383486534","45.7611964561489","41.396694214876","44.5757997218359","49.124792515467","48.7472527472527","50.6404142253713","","","","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.38028169014084","","","","","","","","","","","","","","","","","","","","","15.5370537740996","16.7248452324891","18.0936116536812","22.5019012029323","23.3350807209381","21.8504915048825","23.5137440211678","24.3201575770341","29.4551200185694","29.575883604828","26.1471562524961","26.2730118722748","26.6199670441194","",
"Gabon","GAB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","34.1709866594221","31.2116929841637","31.7142574775686","47.1029950587534","41.8918698703132","43.2432432432432","39.7351059164083","48.0539071856287","48.4224832860128","54.6554602013933","49.7206592802996","66.3176974310181","73.0874377880184","58.8454314090627","57.546408393866","49.5242214532872","45.5847587261855","51.5937409446537","61.7581602373887","58.4858827179646","64.720194647202","63.3635064316341","61.594751450921","61.3247697902964","59.092661611618","62.5724758413862","35.1913124628828","42.6949203879677","36.7305839700992","45.7955821789592","46.0385042576823","47.2634592944106","46.0755528555794","48.7946135128426","61.6756399787038","59.3869990303814","62.6632449876407","61.3040108069859","47.4063516068053","59.6125043538837","69.0321767086082","54.2752324798833","52.6088996947807","51.9294344950898","55.0391552768837","60.0086727573886","60.5718165208079","58.528604586134","62.1997079262795","52.1717334039203","57.6634924081172","61.7443658122284","60.9503416932366","57.3574091896791","44.5209762302991","46.1310502475819","41.0700250036334","",
"United Kingdom","GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","20.20795819176","19.8952614169071","19.4231000587726","19.3240440726467","18.7296521595391","18.5120424545618","18.7531405373601","18.4760516243004","20.6995154973438","21.4833629003566","21.3531112376265","21.4341250410779","20.2048072119199","21.9800623457261","26.2622457843348","24.87284422644","27.4286363847045","29.0532806200934","27.4299922928929","26.8096499158196","26.0632209776344","25.4405163424197","25.1005098468865","25.227226293417","26.9686681500868","27.3139066913923","24.3273300496453","23.8559397102848","21.4839271914961","21.9398886166577","22.6071918372253","21.8958421429519","22.2136594165167","24.062966241554","25.2703252701303","25.1597866989392","25.7370472044641","25.2940922133978","23.7332627133634","23.6055179005403","24.843751578093","24.7378742133563","23.7734790428195","23.534641498674","23.4427226810962","24.6851165548411","26.7081216453071","24.8627946100555","26.8013891547486","26.12877369346","28.2140951479134","30.5102803441093","29.7322316011215","29.6660188502038","28.2475496199911","27.381313544448","28.2552280306075","",
"Georgia","GEO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5492957746479","42.1768707482993","42.3611111111111","40","27.6041666666667","35.656836461126","46.8887411644884","57.7721046215228","25.5018957089734","13.3262886976094","15.6101326504332","16.4587255453776","19.055606775449","22.9946304162716","24.4613734606847","29.2291738253059","31.8376174064812","31.5557487591121","33.7482422374586","32.8655474840567","31.205715705797","28.6199720665727","29.7394862766973","34.9511329507487","36.2424234163849","38.1505225790824","44.6892323564607","42.9436171950959","44.7379566553703","43.604243241451","",
"Ghana","GHA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.1933256616801","26.1290322580645","24.2147922998987","21.1818181818182","19.9029126213592","17.1214188267394","14.6245059288538","17.4202127659574","20.3529411764706","19.7401299350325","21.3368747233289","15.76","20.7104795737123","21.4510139960011","18.3261802575107","19.3639977285633","15.7064051486362","10.4989698109827","8.35795292099495","11.2323719084402","8.46634929524876","4.7558725525294","3.33830724919319","5.55591779958487","8.04402704011295","10.6544856696439","16.5760970525604","19.662600536193","18.1833834984151","16.7426373151832","16.8778904107735","16.9635460585641","17.2259554921286","20.2539190620077","25.2586359269933","24.4964459408904","32.1121821725595","32.4102909291879","33.8713517576318","32.0783389537313","48.8022576190038","45.2330164667316","42.6162518930867","40.67904265112","39.3033251214107","36.449216950714","25.1926259665246","24.5250906044049","25.0294572995074","29.2918659785048","29.4767179831573","36.9366085502594","40.3592181740371","34.1890785015225","39.5235586696101","43.8504061290532","40.7397391853875","",
"Gibraltar","GIB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0918998797535","31.6313529842214","26.8725854919989","31.0936007644729","31.0752357966487","30.3308789199472","24.8746135391254","26.518473919975","22.7523273546939","21.1188077615019","19.1951011381517","19.5610874799331","21.2867043609338","21.6395182620822","24.5238730443766","28.5786627531762","26.4778105826218","25.9567433485115","24.6259751804795","34.785653087248","","","","","","","","","","","","",
"Gambia, The","GMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","36.1706143128562","40.5214702450408","39.9904373177843","40.3928799149841","37.7915557595227","32.3672489082969","33.7730574324324","35.10265625","38.9730323367907","44.7085714285714","41.0568517994186","36.7355007940942","33.6812220982143","34.9595566314545","42.7362117947004","43.9610919071626","44.3343868056983","50.4882900411417","51.124937067338","43.8648501052392","46.6241521468575","49.4180868785238","50.3657173202158","55.0599839853348","59.9027362567641","29.4389196534377","30.5927066695166","28.1920156527405","21.239618008448","23.7756490416755","21.7986715984453","22.9322025464249","25.3055746540899","24.3973610833853","25.7986743189831","21.8207981338634","27.1573845831505","31.0937864451292","34.2258593500005","32.7706739472653","33.8469193965949","28.8892662855441","23.4093513815139","25.3537413276128","23.7836406503053","26.4586251764123","30.8525785488394","29.3535518264602","29.2387333626952","24.7014320632378","23.9986882942928","",
"Guinea-Bissau","GNB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","3.99992597870037","4.15811476727799","4.35556891958852","6.05983599717812","5.01836637504704","5.18490673649008","5.27257880477398","9.30433013231745","7.73468591860995","7.27220919612081","12.6875589066918","11.1931580612026","7.84023597069396","6.00914819686291","13.401208377137","9.7579917070428","5.2352190281943","11.3670030066588","12.4408959444156","8.89071894892332","9.93598936667604","9.98248720152008","4.90248984902835","8.86943639036949","16.4544077578653","11.6671696094704","10.524404058905","21.0167632141376","14.4436976190476","24.8611766470287","21.7558574111665","21.1945992940481","17.8331205708016","18.6798108907565","18.4598915805643","19.8546560090981","17.0295512857798","20.1772146583039","19.8927551587353","18.7400787290515","19.9141528839637","26.8946225264718","15.5609985585796","18.4404707900212","22.2733760547617","27.8596268201333","26.1143514615162","",
"Equatorial Guinea","GNQ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","68.1370839298497","62.8012048192771","62.6023307329288","42.1117660686247","43.8190324603289","42.4253296259754","29.6233601354211","36.104381826682","35.6995175740868","46.4670419788111","34.7902596784933","38.3394280158109","42.3395559483044","42.9809764000468","47.0013122413371","47.0116848754921","","","50.6576197833375","65.9991681169619","50.6945374326221","55.4187993702793","53.2875355045797","39.8273231414808","47.3874577909212","47.8650292758279","51.4696909005535","47.3328596065177","38.9899864862828","40.2242878496394","44.2341794940225","53.1882401357544","66.9709638495862","68.5260275933743","80.0664544379004","116.703590212677","115.947465039503","123.642507947362","122.063269224636","124.39318156338","122.263328012158","118.864147809008","110.618211375941","87.4173831312055","82.3256504465368","88.621293972478","89.2243501802952","74.342209937853","85.7584331985967","75.0953126572332","71.9049887246871","67.6533166625479","65.9632885983728","57.8207652675474","52.0805553729471","",
"Greece","GRC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.51179975791386","8.65449899732439","9.06245284038361","9.35047759431657","8.5423839779736","8.36350872961251","10.4989522772474","9.93638118191299","8.94470044174044","9.06415340736086","7.88292633821839","8.1568631726586","9.12991143695986","11.6374962107904","14.2157058523389","14.1416562163341","14.0486788101933","13.9802280479761","13.6527311964461","15.173780857282","19.324077397404","21.3894636084805","17.2091028949374","16.4761375265379","16.8009614993221","16.1337964903955","17.6945214753118","18.1240762959","16.3145789342959","15.9457521193263","14.7785889725068","14.1996393563677","14.8788393387365","14.0477673647043","14.4456091463048","14.4252834909638","14.2869572693077","16.2222652425479","16.2965833756753","19.2560788540331","23.7183809141659","22.788744320873","20.1128544460134","18.5445830443658","20.7081145744875","21.3122304275532","21.1740087896788","22.5202697630197","23.3615691198983","18.9821866963597","22.1022051218367","25.5354159285239","28.6839940157939","30.3534285061372","32.3730407059617","31.7226364628672","30.458732552658","",
"Grenada","GRD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","37.7651525551571","38.4953436569067","39.4117506424333","35.7010224719401","33.9780734144153","30.5306456522914","29.5894900828843","28.7066800800835","32.9015065798597","40.4547596732582","37.1042940727182","36.4639067652221","31.9208805507904","33.4746500277613","32.4341112076984","32.1016649447383","35.6428608061108","38.9917132783604","36.1805794737721","35.8669651744608","35.4268417868636","37.1646520170404","45.2350204041676","45.3283259733251","37.8778583223035","31.9471451865732","30.3773204532014","33.0046385424712","21.4089183924281","23.2297594262869","27.6196677110286","25.1581570899373","24.2762362368304","23.8337788974806","25.1951790742499","25.8151733278486","25.4261893776392","60.1560544494108","58.0056015008462","56.1039533764523","",
"Greenland","GRL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4926358010049","36.2558534451706","37.0805183298261","34.0233732132621","32.7300110265444","32.7145088452005","27.3745526902771","30.754702436016","33.0134186439172","32.6995025874056","34.2606201828285","34.6049084382115","32.0494025504569","","",
"Guatemala","GTM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.6389433345097","11.9531914138749","11.7873382301504","14.2857142857143","15.3875771986435","16.7868421801744","18.9401021068527","16.2091503267974","16.7339335610059","17.803428809807","18.5714285714286","17.2863764611044","18.9073430733356","20.8819857978365","22.4070859530946","21.7230313502839","21.5723995339427","24.4557969361994","21.4756359675935","21.3484767667697","22.1864013098608","17.0897478795325","14.7871967920338","12.9944745637801","13.0021117951203","11.9482295185845","16.051899759743","15.8489083812074","16.103675330358","17.3074488681037","21.0275209423808","17.9526059616575","18.0659894300903","17.703031106822","17.5199449479992","19.2590440307493","17.8101172991418","17.9561080230154","18.1716066211","19.0049241253611","20.1950343956927","28.2074545945047","26.2989453070751","25.7736698869081","26.9754986752244","25.054684317961","24.931729566218","25.5652641575236","24.7182048933488","23.9753739049116","25.8056284412208","26.6252843573793","24.8685787248273","23.7198562031874","23.1584185549471","21.1604468590806","19.5267426683109","",
"Guam","GUM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3293943870015","17.7247191011236","21.9341457091003","22.7781748868239","23.8784713980536","22.9714285714286","21.0560484743562","17.5277138673918","17.2829417773238","18.8311688311688","19.311406039623","19.7301854974705","19.1104682697523","18.3605406354222","19.4027274296565","",
"Guyana","GUY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","48.7320082248115","52.0715630885122","56.6427289048474","62.92731496847","57.1129080563043","55.2551724137931","54.9897119341564","57.4418057841524","58.2372143634385","59.2458884877657","56.4600448095594","58.4116291437688","57.4670448857","52.1867245657568","68.3460773017702","74.88","66.0769298477247","63.2079665688628","63.0827482842944","59.8069527184979","81.2864655172414","68.9229849043823","52.7800829875519","45.8787465940054","44.1611518844767","48.0871794871795","46.3041495992696","79.5683401563067","63.6297719581869","66.3407608716802","62.706670770763","105.907655996176","127.555308131237","117.379981290289","104.951974695711","101.210568427252","102.621309314357","99.6600655297052","95.9327548902846","96.5084717132055","96.0799732120736","94.9932690949449","92.7721427201593","89.8138467850182","95.7931671311222","84.6228685715672","50.3718745265371","51.2314319709443","52.794728036679","48.9328198626569","51.3847184117863","55.3410306077016","58.2322703767545","51.689798632126","46.8002461530713","43.8271988270701","49.2386397417196","",
"High income","HIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.8460704867844","12.9386950142241","12.8018691871903","12.7776108892557","13.0153054366545","13.3228548455326","13.5505342949584","13.3890728939586","14.5453786524231","15.0537412398274","15.0966625685618","15.2353728849758","15.3215429060235","16.944022682311","18.8429876576178","18.1208488851066","18.601839528884","18.6984616202157","18.4634393968772","19.3932422009276","20.9506642679433","21.363296377079","20.5103291825786","20.1199628566245","21.0610011088385","20.8011090816105","19.2241377502525","19.2232735805217","19.6302697877624","20.1289428027351","20.2446436992841","20.0859363144917","20.115360054272","20.1224997008816","20.9672477797362","22.1937406111345","22.4653215320873","23.5616665215074","23.5923040707947","23.6071859667233","25.7668584981039","25.2745503897686","24.7426518069735","24.7698835041113","26.1924517460552","27.2325750975319","28.7071069504139","29.4657496035055","30.533419562244","26.7992594018798","29.4546490460095","31.4493868326139","31.8568695823834","31.9604375550346","32.0017133196582","31.1765416433722","30.4490687375419","",
"Hong Kong SAR, China","HKG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","0","83.0449362843729","78.3469552204443","73.0795051309101","72.9222745625841","68.8239088368093","75.9067357512953","80.626817447496","90.213512369201","94.9683593147091","93.1879165584697","89.3557212998014","84.3882904417471","85.4211532412224","86.6342082980525","83.399544253766","89.4420165938312","83.361988974401","85.5843883332168","89.6318250791989","88.7452217325006","90.5333625229004","84.8687533481289","94.0671296615903","103.956991053162","103.919777943968","104.705405194603","112.770473946855","120.133197160978","118.329239336661","117.269080326271","119.332352605078","122.666484952858","120.357676072223","119.292594392203","126.208617290703","121.684512519621","115.041479648353","110.834708128133","112.718574496907","126.031457172742","122.769694703522","132.076763164041","150.775979991549","167.775897168379","177.45291670355","185.185163012497","186.412407406061","193.415176806617","178.135055401704","205.322597352297","212.852416474103","215.849565476503","221.610060304774","213.090413516784","195.884778295198","187.374352720051","",
"Honduras","HND","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.3913302547296","22.3189219539585","22.4887169568021","22.0867869332033","22.472647702407","27.2682591172712","28.6207837076098","28.5236582511286","30.4112554112554","27.9790398219282","27.911479944675","29.6853625170999","29.2652571148977","32.2191798476263","32.1411309811503","30.6939501779359","33.7166184612989","34.8307916990354","36.1751758532049","37.6859879566064","37.2369439353674","31.6368150381273","26.6747024853676","26.1618463789705","25.7005122024706","25.0996019384476","26.5852694422309","22.9620713180261","26.2890498324505","31.0044510256972","37.2018824280131","34.522496015692","32.1702127659574","34.6820044955705","39.8378490749082","43.6985096115392","46.8521659024768","46.1864614080005","46.4223856441126","41.022880564491","53.972182998888","51.3817002306282","52.730582054494","54.0940274951722","58.4229834527808","59.0058417153113","56.0546420538277","53.5090115392915","51.3252766875914","39.5302508197518","45.7589061967483","51.2576866755535","50.9027988216362","47.9414903194725","47.5626547300206","45.9966727294986","42.7204988487589","",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","18.8043199306536","18.1018314607739","18.1881962582106","20.4776172090832","21.2873765935465","20.6489828167093","20.6024721660777","19.7095879809067","20.8249062694308","20.6087266827423","21.8026800201258","20.0133151263812","20.5825115544285","20.9940215250857","23.6413157819447","20.2293518443891","21.1015647630051","20.5762098452794","19.4335012253465","21.0875092546085","21.1960657058121","19.5430548992619","18.9934672892564","19.8555843779383","21.6253985610119","20.7073279024534","18.9195847927525","18.4143211645217","17.6590281515615","19.2158407357541","18.8900444649456","17.401966379621","17.427939056018","17.0878088611877","22.0887786973345","23.4401304528067","23.7240898745879","22.9668662497888","22.8103880221116","21.9249511350192","25.1125846413359","24.6861018158943","25.5311028712849","26.5059088655084","28.8833123686339","28.7686797288381","28.5880996923492","29.5448669174008","29.6983304549199","26.0803898335274","29.3230194440211","30.1599937453355","28.9179471510697","27.3567448362132","27.0763148313261","25.7309917643641","24.2145635440143","",
"Croatia","HRV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6117636058627","30.7297538738016","31.3188763410016","29.4857591356518","30.4572813233422","36.5050424887871","38.6624233216242","37.6714812661546","38.8901120677894","39.4543555200511","39.2955353805271","39.6632445331218","39.0005041788392","38.4772468778951","34.5233084379366","37.7374427782657","40.4055155102348","41.5743777557948","43.0297072624851","46.4266560045962","48.7235555235009","49.6607563607076","",
"Haiti","HTI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3114454832107","7.5715114031697","10.8453501424747","6.42072655589975","9.13356385115639","11.3276309301777","10.4543939562271","9.90047145102148","12.2491119646519","12.6952822892498","12.3617269544924","12.1272386948569","15.8920489654136","14.4087415501435","14.0399321569911","14.4888352321724","13.4219254009359","12.7211780198731","15.7100194116769","15.3420839701519","17.4499924055816","16.9072215228266","18.2553900092451","18.5172418195514","20.0073646741132","20.5875491121108","",
"Hungary","HUN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7385003038616","27.5863522785112","23.1679649520035","25.374666572958","39.1482809148553","41.8457994312081","47.8735737909806","52.8482314922501","55.5183103524513","66.6774581174606","64.7348482735801","57.9719385855902","56.2506668349799","59.5350894172198","62.5494284544067","73.9822765073129","77.9439727410371","79.2894659521366","74.4103979760681","81.8294403528221","86.7450372087019","86.4054192020142","85.6593018889065","87.6543770497734","90.2125823510063","89.5368336593232","",
"IBRD only","IBD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.30296818744853","9.19681484198189","8.33711547874714","9.04851643806649","8.57157514292797","8.45870825091291","8.64035751211209","8.15916254153942","8.20868682349116","8.10313078139439","8.41360855744716","8.55338129136962","9.03725652121541","10.5866832314232","12.6445248357359","11.4006395727217","11.6133014617255","11.4423028224905","11.060808793162","12.4089226566418","12.8989554215826","12.8185765237611","13.9442274938041","14.1165928229212","14.5837791838084","14.1093342188356","13.0428711261097","15.4027902511789","16.7948026239742","16.9321905546312","17.651775557082","17.4915447697669","22.457356845244","20.7643844686203","21.1774190213676","21.3271857620214","21.6346163696398","22.1689081139041","23.3726310478988","24.6628461693136","27.0691361239094","26.0023112598944","27.3329322422276","29.256308661936","31.4260009910136","32.6782972948216","33.6358057729331","32.4634336486417","31.6488586056145","26.4121088207276","27.9889423205843","28.9530148946121","28.0209189711679","27.3394894552597","26.8475758740858","25.9534907248989","24.9637522056201","",
"IDA & IBRD total","IBT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.58128094562595","9.46546502621609","8.64653642416338","9.36468971862239","8.92366480180855","8.83055134135812","8.99949118631498","8.52393749036947","8.57405630617777","8.48169685317831","8.74352620738261","8.85584976175336","9.37620349217948","10.9547601581503","13.0711445928371","11.6941518117181","11.9213391349106","11.8508649034864","11.3600738485187","12.7597299592507","13.3292899567439","13.1125671431194","14.0474172367611","14.1984685700285","14.6622704393143","14.2311100065959","13.1498781354815","15.5695961514321","16.8300868905801","17.2728311739137","17.8793152523823","17.8114702504401","22.4349511358988","20.850314272637","21.2075979949009","21.5835132180969","21.8224627674962","22.4276176050134","23.3830514171094","24.6467003398313","27.1437350471467","26.0626958940223","27.228238849416","29.1001189490169","31.0929495998437","32.2790405116649","33.2849404164322","32.0895657731117","31.393863635217","26.232200028661","27.7235292712419","28.7645543088454","27.8232442559693","27.0108906261848","26.5288474744113","25.507307263212","24.6925347028959","",
"IDA total","IDA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","14.2368592430035","14.2962893489995","14.4106082360461","13.9515493642814","13.6831052829226","14.7845600885006","16.8279245323771","19.8784388751138","16.3421527169847","16.8106064848755","18.3240439655787","16.0998213919447","18.3918520589133","20.1507264534516","17.745022396357","15.6772161304428","15.4912422255892","15.8942029083408","16.1523884424449","14.8426918398012","18.2130154224008","17.3861679458398","23.1833937239301","21.6356482664942","23.0781296806554","22.0642598267268","22.2584709522734","21.694470657394","25.7074194470595","24.8579659536079","26.6046307304868","23.5511829468843","24.3861891280429","28.2918018722328","26.9920068301434","25.6350104762374","26.7232174508576","26.0266002027293","26.1618923241536","27.9257490753844","26.3899305541017","27.3493511017469","23.3786403554617","23.519415818992","25.8617445413825","24.7865704229147","21.9728538578412","21.6421429137282","18.7778597464534","19.4673009812185","",
